   1  matched source  102.69366   25.04989  99  0.000
 Frequency     nufnu     nufnu unc.  nufnu unc. start time   end time   Flag  Catalog          Reference
    Hz       erg/cm2/s     upper       lower        MJD         MJD   
---------------------------------------------------------------------------------------------------------------------------
 1.983E+17   9.080E-12   9.734E-12   8.425E-12  55533.1016  55533.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.708E+17   7.910E-12   8.488E-12   7.331E-12  55533.1016  55533.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.434E+17   7.266E-12   7.885E-12   6.648E-12  55533.1016  55533.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.183E+17   7.929E-12   8.715E-12   7.142E-12  55533.1016  55533.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.042E+17   6.636E-12   7.469E-12   5.803E-12  55533.1016  55533.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 6.033E+17   7.429E-12   8.524E-12   6.334E-12  55533.1016  55533.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 7.242E+17   6.866E-12   7.904E-12   5.829E-12  55533.1016  55533.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 9.346E+17   4.353E-12   5.063E-12   3.644E-12  55533.1016  55533.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.346E+18   5.482E-12   6.439E-12   4.525E-12  55533.1016  55533.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.908E+18   2.731E-12   4.357E-12   1.105E-12  55533.1016  55533.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.257E+17   8.563E-12   9.554E-12   7.571E-12  55538.0000  55538.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.019E+17   1.271E-11   1.380E-11   1.162E-11  55538.0000  55538.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.769E+17   1.275E-11   1.380E-11   1.170E-11  55538.0000  55538.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.506E+17   1.421E-11   1.549E-11   1.294E-11  55538.0000  55538.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.316E+17   1.351E-11   1.497E-11   1.206E-11  55538.0000  55538.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.211E+17   1.413E-11   1.601E-11   1.224E-11  55538.0000  55538.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 6.287E+17   1.260E-11   1.454E-11   1.067E-11  55538.0000  55538.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 7.846E+17   9.888E-12   1.151E-11   8.266E-12  55538.0000  55538.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.037E+18   8.082E-12   9.549E-12   6.616E-12  55538.0000  55538.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.633E+18   7.570E-12   9.336E-12   5.804E-12  55538.0000  55538.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.245E+17   1.654E-11   1.802E-11   1.506E-11  55543.1016  55543.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.983E+17   1.793E-11   1.927E-11   1.658E-11  55543.1016  55543.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.708E+17   1.625E-11   1.746E-11   1.504E-11  55543.1016  55543.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.434E+17   1.665E-11   1.803E-11   1.528E-11  55543.1016  55543.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.171E+17   1.601E-11   1.767E-11   1.436E-11  55543.1016  55543.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.981E+17   1.633E-11   1.826E-11   1.440E-11  55543.1016  55543.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.985E+17   1.629E-11   1.849E-11   1.408E-11  55543.1016  55543.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 7.181E+17   1.414E-11   1.638E-11   1.191E-11  55543.1016  55543.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 8.572E+17   1.526E-11   1.764E-11   1.288E-11  55543.1016  55543.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.094E+18   1.068E-11   1.247E-11   8.896E-12  55543.1016  55543.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.645E+18   1.516E-11   1.795E-11   1.236E-11  55543.1016  55543.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.233E+17   1.130E-11   1.240E-11   1.020E-11  55559.0000  55559.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.971E+17   1.069E-11   1.161E-11   9.777E-12  55559.0000  55559.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.708E+17   1.147E-11   1.238E-11   1.056E-11  55559.0000  55559.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.470E+17   8.706E-12   9.558E-12   7.854E-12  55559.0000  55559.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.256E+17   1.092E-11   1.215E-11   9.680E-12  55559.0000  55559.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.066E+17   1.010E-11   1.151E-11   8.682E-12  55559.0000  55559.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 6.226E+17   8.209E-12   9.499E-12   6.918E-12  55559.0000  55559.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 8.366E+17   5.253E-12   6.173E-12   4.334E-12  55559.0000  55559.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.649E+18   4.203E-12   5.032E-12   3.375E-12  55559.0000  55559.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.233E+17   1.209E-11   1.313E-11   1.105E-11  55564.1016  55564.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.959E+17   1.215E-11   1.307E-11   1.124E-11  55564.1016  55564.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.684E+17   1.375E-11   1.468E-11   1.283E-11  55564.1016  55564.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.421E+17   1.194E-11   1.289E-11   1.100E-11  55564.1016  55564.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.171E+17   1.114E-11   1.229E-11   9.998E-12  55564.1016  55564.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.933E+17   1.319E-11   1.471E-11   1.166E-11  55564.1016  55564.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.924E+17   8.148E-12   9.407E-12   6.890E-12  55564.1016  55564.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 7.327E+17   8.915E-12   1.025E-11   7.578E-12  55564.1016  55564.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 9.164E+17   8.671E-12   1.005E-11   7.291E-12  55564.1016  55564.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.217E+18   7.562E-12   8.902E-12   6.221E-12  55564.1016  55564.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.898E+18   3.198E-12   4.565E-12   1.830E-12  55564.1016  55564.1016   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.233E+17   1.217E-11   1.330E-11   1.104E-11  55568.8984  55568.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.959E+17   1.237E-11   1.336E-11   1.139E-11  55568.8984  55568.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.696E+17   1.215E-11   1.305E-11   1.125E-11  55568.8984  55568.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.434E+17   9.614E-12   1.053E-11   8.700E-12  55568.8984  55568.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.207E+17   1.081E-11   1.196E-11   9.663E-12  55568.8984  55568.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.066E+17   1.023E-11   1.159E-11   8.859E-12  55568.8984  55568.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 6.142E+17   9.305E-12   1.075E-11   7.858E-12  55568.8984  55568.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 7.593E+17   8.703E-12   1.010E-11   7.309E-12  55568.8984  55568.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 9.914E+17   6.643E-12   7.800E-12   5.486E-12  55568.8984  55568.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.458E+18   6.243E-12   7.627E-12   4.860E-12  55568.8984  55568.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.245E+17   1.588E-11   1.742E-11   1.433E-11  55573.3984  55573.3984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.995E+17   1.612E-11   1.746E-11   1.478E-11  55573.3984  55573.3984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.732E+17   1.308E-11   1.425E-11   1.192E-11  55573.3984  55573.3984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.458E+17   1.077E-11   1.195E-11   9.587E-12  55573.3984  55573.3984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.256E+17   1.282E-11   1.432E-11   1.131E-11  55573.3984  55573.3984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.235E+17   1.118E-11   1.283E-11   9.535E-12  55573.3984  55573.3984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 6.456E+17   1.455E-11   1.673E-11   1.238E-11  55573.3984  55573.3984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 8.669E+17   7.197E-12   8.458E-12   5.936E-12  55573.3984  55573.3984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.522E+18   6.432E-12   7.779E-12   5.085E-12  55573.3984  55573.3984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.233E+17   1.279E-11   1.400E-11   1.158E-11  55586.8984  55586.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.959E+17   1.251E-11   1.356E-11   1.147E-11  55586.8984  55586.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.684E+17   1.433E-11   1.537E-11   1.328E-11  55586.8984  55586.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.434E+17   1.088E-11   1.187E-11   9.896E-12  55586.8984  55586.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.195E+17   1.132E-11   1.261E-11   1.003E-11  55586.8984  55586.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.005E+17   1.185E-11   1.338E-11   1.033E-11  55586.8984  55586.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 6.021E+17   1.306E-11   1.488E-11   1.124E-11  55586.8984  55586.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 7.641E+17   8.580E-12   9.883E-12   7.277E-12  55586.8984  55586.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 9.950E+17   7.986E-12   9.416E-12   6.556E-12  55586.8984  55586.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.563E+18   8.149E-12   9.647E-12   6.651E-12  55586.8984  55586.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.233E+17   1.509E-11   1.638E-11   1.380E-11  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.959E+17   1.926E-11   2.054E-11   1.798E-11  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.684E+17   1.637E-11   1.749E-11   1.525E-11  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.409E+17   1.757E-11   1.885E-11   1.628E-11  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.147E+17   1.884E-11   2.047E-11   1.721E-11  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.945E+17   1.273E-11   1.433E-11   1.114E-11  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.864E+17   1.351E-11   1.546E-11   1.155E-11  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 6.891E+17   1.635E-11   1.871E-11   1.399E-11  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 8.124E+17   1.273E-11   1.476E-11   1.070E-11  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 9.962E+17   1.189E-11   1.374E-11   1.003E-11  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.418E+18   9.119E-12   1.079E-11   7.453E-12  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.966E+18   9.940E-12   1.491E-11   4.970E-12  55590.0000  55590.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.269E+17   2.957E-11   3.283E-11   2.631E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.031E+17   2.736E-11   3.000E-11   2.472E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.781E+17   1.856E-11   2.055E-11   1.657E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.567E+17   1.786E-11   2.006E-11   1.566E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.558E+17   1.514E-11   1.740E-11   1.288E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.948E+17   1.721E-11   2.019E-11   1.423E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 7.689E+17   2.306E-11   2.694E-11   1.918E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.037E+18   1.827E-11   2.167E-11   1.487E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.491E+18   3.879E-11   4.607E-11   3.152E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.070E+18   1.273E-10   1.640E-10   9.057E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.245E+17   1.469E-11   1.623E-11   1.314E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.983E+17   1.728E-11   1.875E-11   1.580E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.708E+17   1.604E-11   1.739E-11   1.470E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.434E+17   1.482E-11   1.626E-11   1.338E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.195E+17   1.284E-11   1.446E-11   1.122E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.259E+17   1.273E-11   1.442E-11   1.104E-11  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 6.795E+17   1.189E-11   1.378E-11   9.993E-12  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 9.067E+17   1.032E-11   1.205E-11   8.598E-12  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.510E+18   8.572E-12   1.029E-11   6.851E-12  55594.0000  55594.0000   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.257E+17   1.949E-11   2.114E-11   1.783E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.007E+17   2.486E-11   2.655E-11   2.316E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.732E+17   2.577E-11   2.743E-11   2.412E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.458E+17   2.816E-11   3.010E-11   2.622E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.183E+17   2.857E-11   3.101E-11   2.612E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.957E+17   2.480E-11   2.745E-11   2.215E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.839E+17   2.689E-11   3.022E-11   2.356E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 6.807E+17   2.842E-11   3.217E-11   2.467E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 7.919E+17   1.906E-11   2.209E-11   1.603E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 9.164E+17   2.782E-11   3.193E-11   2.371E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.054E+18   2.883E-11   3.333E-11   2.434E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.234E+18   2.754E-11   3.225E-11   2.283E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.816E+18   1.971E-11   2.360E-11   1.583E-11  55597.8008  55597.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.233E+17   1.729E-11   1.851E-11   1.607E-11  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.959E+17   1.961E-11   2.076E-11   1.846E-11  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.684E+17   1.678E-11   1.778E-11   1.578E-11  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.409E+17   2.147E-11   2.274E-11   2.021E-11  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.135E+17   2.148E-11   2.305E-11   1.990E-11  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.872E+17   1.871E-11   2.050E-11   1.692E-11  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.670E+17   1.795E-11   2.005E-11   1.585E-11  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 6.529E+17   1.823E-11   2.059E-11   1.587E-11  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 7.363E+17   2.142E-11   2.430E-11   1.855E-11  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 8.282E+17   1.767E-11   2.019E-11   1.516E-11  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 9.394E+17   1.468E-11   1.706E-11   1.230E-11  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.110E+18   1.094E-11   1.280E-11   9.072E-12  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.748E+18   8.148E-12   9.712E-12   6.585E-12  55614.8984  55614.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.245E+17   1.427E-11   1.535E-11   1.318E-11  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.983E+17   1.719E-11   1.826E-11   1.612E-11  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.708E+17   1.932E-11   2.040E-11   1.824E-11  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 3.434E+17   1.771E-11   1.888E-11   1.655E-11  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.159E+17   1.806E-11   1.953E-11   1.660E-11  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 4.896E+17   1.913E-11   2.096E-11   1.730E-11  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 5.646E+17   1.906E-11   2.137E-11   1.674E-11  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 6.553E+17   1.481E-11   1.675E-11   1.286E-11  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 7.580E+17   1.882E-11   2.130E-11   1.634E-11  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 8.729E+17   1.391E-11   1.601E-11   1.182E-11  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.040E+18   1.117E-11   1.297E-11   9.371E-12  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.274E+18   1.451E-11   1.697E-11   1.205E-11  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.705E+18   1.264E-11   1.547E-11   9.813E-12  55617.8984  55617.8984   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.233E+17   1.559E-11   1.677E-11   1.441E-11  55620.8008  55620.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 1.959E+17   1.775E-11   1.886E-11   1.664E-11  55620.8008  55620.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
 2.684E+17   1.755E-11   1.859E-11   1.651E-11  55620.8008  55620.8008   Det  XRTSPEC          Giommi et al. 2021, MNRAS, 507, 5690                                                                                                                                                                    
